893;154;24
648;154;24
658;154;24
663;154;31
659;154;31
660;154;31
657;154;38
666;154;38
657;154;38
660;154;45
658;154;45
662;154;45
665;154;52
659;154;52
662;154;52
664;154;59
662;154;59
662;154;59
650;154;66
658;154;66
733;154;66
658;154;73
666;154;73
663;154;73
670;154;80
657;154;80
655;154;80
661;154;87
661;154;87
662;154;87
662;154;94
662;154;94
661;154;94
666;154;101
669;154;101
678;154;101
664;154;108
665;154;108
672;154;108
671;154;115
667;154;115
669;154;115
678;154;122
663;154;122
668;154;122
666;154;129
671;154;129
672;154;129
664;154;136
675;154;136
676;154;136
680;154;143
681;154;143
682;154;143
682;154;150
678;154;150
672;154;150
676;154;157
679;154;157
680;154;157
681;154;164
681;154;164
683;154;164
684;154;171
696;154;171
684;154;171
693;154;178
692;154;178
683;154;178
689;154;185
688;154;185
693;154;185
695;154;192
695;154;192
693;154;192
701;154;199
696;154;199
696;154;199
698;154;206
701;154;206
712;154;206
704;154;213
706;154;213
714;154;213
715;154;220
716;154;220
738;154;220
716;154;227
720;154;227
718;154;227
730;154;234
731;154;234
731;154;234
726;154;241
731;154;241
736;154;241
742;154;248
733;154;248
742;154;248
742;154;255
747;154;255
744;154;255
748;154;262
751;154;262
758;154;262
751;154;269
764;154;269
753;154;269
774;154;276
760;154;276
762;154;276
809;154;283
809;154;283
805;154;283
857;154;290
852;154;290
849;154;290
909;154;297
907;154;297
907;154;297
944;154;304
948;154;304
965;154;304
1010;154;311
1002;154;311
1008;154;311
1066;154;318
1068;154;318
1074;154;318
1118;154;325
1115;154;325
1125;154;325
1187;154;332
1173;154;332
1178;154;332
1256;154;339
1244;154;339
1252;154;339
1303;154;346
789;154;346
1304;154;346
1383;154;353
1319;154;353
1380;154;353
1320;154;360
1395;154;360
1396;154;360
1405;154;367
1366;154;367
1311;154;367
1316;154;374
1387;154;374
1359;154;374
1394;154;381
1374;154;381
1378;154;381
1414;154;388
1407;154;388
1387;154;388
1411;154;395
1378;154;395
1397;154;395
1446;154;402
1435;154;402
1330;154;402
1428;154;409
1419;154;409
1420;154;409
1348;154;416
1431;154;416
1403;154;416
1414;154;423
1472;154;423
1458;154;423
1427;154;430
1329;154;430
1419;154;430
1424;154;437
1392;154;437
1421;154;437
1438;154;444
1426;154;444
1416;154;444
1418;154;451
1332;154;451
1432;154;451
1414;154;458
1455;154;458
1438;154;458
1441;154;465
1452;154;465
1447;154;465
1498;154;472
1510;154;472
1460;154;472
1504;154;479
1492;154;479
1494;154;479
1499;154;486
1474;154;486
1500;154;486
1497;154;493
1516;154;493
1507;154;493
1507;154;500
1507;154;500
1546;154;500
1508;154;507
1510;154;507
1493;154;507
1521;154;514
1525;154;514
1513;154;514
1512;154;521
1464;154;521
1525;154;521
1515;154;528
1513;154;528
1468;154;528
1600;154;535
1600;154;535
1596;154;535
1585;154;542
1597;154;542
1577;154;542
1593;154;549
1608;154;549
1601;154;549
1555;154;556
1598;154;556
1590;154;556
1599;154;563
1604;154;563
1632;154;563
1593;154;570
1449;154;570
1620;154;570
1624;154;577
1598;154;577
1626;154;577
1632;154;584
1605;154;584
1615;154;584
1578;154;591
1643;154;591
1621;154;591
1638;154;598
1625;154;598
1649;154;598
1753;154;605
1727;154;605
1730;154;605
1725;154;612
1725;154;612
1638;154;612
1751;154;619
1726;154;619
1745;154;619
1734;154;626
1751;154;626
1678;154;626
1740;154;633
1734;154;633
1751;154;633
1772;154;640
1728;154;640
1741;154;640
1758;154;647
1760;154;647
1766;154;647
1692;154;654
1768;154;654
1739;154;654
1772;154;661
1799;154;661
1731;154;661
1786;154;668
1813;154;668
1790;154;668
1786;154;675
1726;154;675
1811;154;675
1804;154;682
1811;154;682
1741;154;682
1886;154;689
1864;154;689
1955;154;689
1884;154;696
1934;154;696
1941;154;696
1983;154;703
1985;154;703
1955;154;703
1942;154;710
1955;154;710
1972;154;710
2055;154;717
2071;154;717
1986;154;717
1985;154;724
1985;154;724
2012;154;724
